,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
3,MICROBIO,102,003,32,3.469,40.6,18.8,34.4,6.3,.,.,.,.
4,MICROBIO,102,004,32,3.266,28.1,15.6,43.8,6.3,6.3,.,.,.
17,MICROBIO,303,001,195,3.185,29.7,16.9,32.8,7.7,11.3,.,1.5,.
18,MICROBIO,304,001,33,3.303,33.3,15.2,36.4,9.1,6.1,.,.,.
19,MICROBIO,304,002,36,3.139,22.2,13.9,44.4,8.3,11.1,.,.,.
20,MICROBIO,304,003,32,3.177,28.1,18.8,34.4,3.1,6.3,6.3,.,.
21,MICROBIO,304,004,34,3.118,23.5,14.7,35.3,14.7,11.8,.,.,.
23,MICROBIO,305,001,16,4.000,100.0,.,.,.,.,.,.,.
24,MICROBIO,305,002,13,3.885,92.3,.,.,7.7,.,.,.,.
25,MICROBIO,305,003,17,4.000,100.0,.,.,.,.,.,.,.
28,MICROBIO,325,001,21,3.119,28.6,4.8,42.9,9.5,14.3,.,.,.
29,MICROBIO,425,001,26,3.558,65.4,11.5,15.4,.,3.8,.,3.8,.
30,MICROBIO,450,001,30,3.417,50.0,10.0,23.3,6.7,10.0,.,.,.
31,MICROBIO,470,001,32,3.516,56.3,6.3,21.9,15.6,.,.,.,.
32,MICROBIO,526,001,53,3.115,35.8,17.0,17.0,9.4,11.3,5.7,1.9,1.9
33,MICROBIO,527,001,71,3.183,23.9,26.8,29.6,9.9,7.0,1.4,1.4,.
34,MICROBIO,612,001,19,3.816,73.7,21.1,.,5.3,.,.,.,.
9,MICROBIO,699,098,9,3.682,44.4,44.4,11.1,.,.,.,.,.
0,MIL SCI,101,001,13,4.000,100.0,.,.,.,.,.,.,.
1,MIL SCI,101,002,8,4.000,100.0,.,.,.,.,.,.,.
2,MIL SCI,101,003,9,4.000,100.0,.,.,.,.,.,.,.
4,MIL SCI,110,001,19,4.000,100.0,.,.,.,.,.,.,.
5,MIL SCI,201,001,22,4.000,100.0,.,.,.,.,.,.,.
6,MIL SCI,201,002,7,4.000,100.0,.,.,.,.,.,.,.
8,MIL SCI,210,001,16,4.000,100.0,.,.,.,.,.,.,.
9,MIL SCI,301,001,9,4.000,100.0,.,.,.,.,.,.,.
10,MIL SCI,310,001,9,4.000,100.0,.,.,.,.,.,.,.
11,MIL SCI,401,001,13,4.000,100.0,.,.,.,.,.,.,.
14,MIL SCI,410,001,15,4.000,100.0,.,.,.,.,.,.,.
0,MUS PERF,101,001,9,3.778,66.7,22.2,11.1,.,.,.,.,.
1,MUS PERF,101,002,11,3.818,90.9,.,.,.,9.1,.,.,.
2,MUS PERF,101,003,9,3.778,66.7,22.2,11.1,.,.,.,.,.
4,MUS PERF,102,001,6,4.000,100.0,.,.,.,.,.,.,.
5,MUS PERF,103,001,8,3.813,62.5,37.5,.,.,.,.,.,.
6,MUS PERF,104,001,6,3.800,66.7,.,16.7,.,.,.,.,.
7,MUS PERF,108,101,10,3.800,90.0,.,.,.,10.0,.,.,.
8,MUS PERF,143,001,18,3.917,94.4,.,.,5.6,.,.,.,.
11,MUS PERF,144,102,6,3.500,50.0,.,33.3,16.7,.,.,.,.
12,MUS PERF,144,103,6,3.917,83.3,16.7,.,.,.,.,.,.
40,MUS PERF,205,062,7,4.000,100.0,.,.,.,.,.,.,.
6,MUS PERF,21,001,10,3.450,70.0,10.0,10.0,.,.,.,10.0,.
18,MUS PERF,231,025,7,3.786,85.7,.,.,14.3,.,.,.,.
35,MUS PERF,342,001,6,3.750,83.3,.,.,16.7,.,.,.,.
1,MUS PERF,405,044,8,4.000,100.0,.,.,.,.,.,.,.
35,MUS PERF,542,001,6,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,101,001,84,3.549,70.2,7.1,9.5,.,4.8,2.4,3.6,2.4
1,MUSIC,103,001,153,3.480,58.8,5.2,20.3,3.3,9.8,1.3,.,1.3
2,MUSIC,105,001,49,3.641,57.1,16.3,12.2,6.1,2.0,.,.,6.1
3,MUSIC,113,001,671,3.789,86.3,5.4,1.5,2.2,1.8,1.3,1.5,.
4,MUSIC,113,002,666,3.874,91.6,2.4,2.1,0.9,1.1,1.4,0.5,.
5,MUSIC,113,003,649,3.818,88.6,3.2,2.3,1.4,1.8,0.8,1.5,0.2
7,MUSIC,121,001,31,3.081,25.8,22.6,25.8,6.5,12.9,6.5,.,.
8,MUSIC,121,002,30,3.417,36.7,16.7,40.0,6.7,.,.,.,.
10,MUSIC,151,001,36,3.597,72.2,13.9,5.6,.,.,5.6,2.8,.
11,MUSIC,151,002,59,3.689,67.8,8.5,5.1,3.4,3.4,.,1.7,10.2
12,MUSIC,151,004,24,3.854,75.0,20.8,4.2,.,.,.,.,.
14,MUSIC,171,101,16,3.406,37.5,25.0,25.0,6.3,6.3,.,.,.
15,MUSIC,171,102,15,3.433,40.0,26.7,13.3,20.0,.,.,.,.
16,MUSIC,171,103,15,3.533,33.3,40.0,26.7,.,.,.,.,.
17,MUSIC,171,104,15,3.267,46.7,20.0,13.3,6.7,.,13.3,.,.
19,MUSIC,211,001,33,3.576,78.8,6.1,3.0,.,6.1,.,6.1,.
20,MUSIC,221,001,26,3.712,76.9,11.5,7.7,.,.,.,3.8,.
21,MUSIC,253,001,9,4.000,100.0,.,.,.,.,.,.,.
22,MUSIC,256,060,8,4.000,100.0,.,.,.,.,.,.,.
24,MUSIC,260,001,15,4.000,100.0,.,.,.,.,.,.,.
25,MUSIC,260,002,12,4.000,100.0,.,.,.,.,.,.,.
26,MUSIC,260,003,14,4.000,100.0,.,.,.,.,.,.,.
28,MUSIC,262,050,6,4.000,100.0,.,.,.,.,.,.,.
30,MUSIC,262,096,15,3.967,93.3,6.7,.,.,.,.,.,.
31,MUSIC,262,098,8,4.000,100.0,.,.,.,.,.,.,.
36,MUSIC,265,049,6,4.000,100.0,.,.,.,.,.,.,.
39,MUSIC,267,035,6,4.000,100.0,.,.,.,.,.,.,.
40,MUSIC,267,089,11,4.000,100.0,.,.,.,.,.,.,.
4,MUSIC,267,220,8,3.500,87.5,.,.,.,.,.,12.5,.
6,MUSIC,268,001,10,4.000,100.0,.,.,.,.,.,.,.
7,MUSIC,268,002,10,4.000,100.0,.,.,.,.,.,.,.
10,MUSIC,269,071,10,4.000,100.0,.,.,.,.,.,.,.
13,MUSIC,271,101,13,3.731,69.2,15.4,7.7,7.7,.,.,.,.
14,MUSIC,271,102,13,3.577,76.9,7.7,7.7,.,.,.,7.7,.
17,MUSIC,304,001,7,3.714,85.7,.,.,.,14.3,.,.,.
22,MUSIC,340,001,6,4.000,83.3,.,.,.,.,.,.,.
25,MUSIC,40,001,23,4.000,100.0,.,.,.,.,.,.,.
26,MUSIC,405,001,16,3.594,75.0,12.5,.,6.3,.,.,6.3,.
28,MUSIC,41,001,61,3.959,96.7,1.6,.,.,1.6,.,.,.
30,MUSIC,411,001,8,3.750,87.5,.,.,.,12.5,.,.,.
32,MUSIC,416,001,22,3.545,59.1,9.1,27.3,.,.,4.5,.,.
33,MUSIC,42,001,276,3.947,92.4,5.4,0.7,0.7,0.4,.,.,0.4
34,MUSIC,420,001,8,3.750,87.5,.,.,.,12.5,.,.,.
35,MUSIC,43,001,107,4.000,100.0,.,.,.,.,.,.,.
36,MUSIC,43,002,87,4.000,100.0,.,.,.,.,.,.,.
37,MUSIC,43,003,62,4.000,100.0,.,.,.,.,.,.,.
39,MUSIC,461,001,11,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,463,001,8,3.938,87.5,12.5,.,.,.,.,.,.
1,MUSIC,466,001,10,3.850,70.0,30.0,.,.,.,.,.,.
3,MUSIC,497,092,42,3.375,28.6,35.7,23.8,2.4,2.4,.,2.4,4.8
10,MUSIC,50,001,33,3.924,90.9,6.1,.,3.0,.,.,.,.
11,MUSIC,52,001,38,3.842,76.3,15.8,7.9,.,.,.,.,.
17,MUSIC,556,060,12,3.789,83.3,8.3,.,8.3,.,.,.,.
20,MUSIC,56,001,26,3.885,92.3,.,3.8,.,3.8,.,.,.
38,MUSIC,569,071,8,4.000,100.0,.,.,.,.,.,.,.
1,MUSIC,570,001,24,4.000,100.0,.,.,.,.,.,.,.
2,MUSIC,574,001,23,4.000,100.0,.,.,.,.,.,.,.
5,MUSIC,578,001,6,4.000,100.0,.,.,.,.,.,.,.
6,MUSIC,58,001,12,4.000,100.0,.,.,.,.,.,.,.
7,MUSIC,60,001,94,4.000,98.9,.,.,.,.,.,.,.
8,MUSIC,60,002,72,4.000,100.0,.,.,.,.,.,.,.
10,MUSIC,62,001,67,4.000,100.0,.,.,.,.,.,.,.
11,MUSIC,623,001,13,4.000,100.0,.,.,.,.,.,.,.
0,N E,305,001,21,3.294,38.1,9.5,14.3,9.5,4.8,4.8,.,19.0
1,N E,411,001,12,3.208,33.3,8.3,33.3,16.7,8.3,.,.,.
2,N E,423,001,18,3.389,22.2,50.0,16.7,5.6,5.6,.,.,.
3,N E,427,001,15,3.900,80.0,20.0,.,.,.,.,.,.
6,N E,525,001,8,3.625,62.5,12.5,12.5,12.5,.,.,.,.
7,N E,536,001,9,3.611,55.6,22.2,11.1,11.1,.,.,.,.
8,N E,541,001,14,3.462,28.6,28.6,35.7,.,.,.,.,.
9,N E,550,001,10,3.550,40.0,30.0,30.0,.,.,.,.,.
0,NAV SCI,101,001,15,3.800,66.7,26.7,6.7,.,.,.,.,.
1,NAV SCI,175,001,13,4.000,100.0,.,.,.,.,.,.,.
2,NAV SCI,201,001,11,3.636,36.4,54.5,9.1,.,.,.,.,.
3,NAV SCI,275,001,10,4.000,100.0,.,.,.,.,.,.,.
4,NAV SCI,301,001,8,3.563,50.0,37.5,.,.,12.5,.,.,.
5,NAV SCI,375,001,14,4.000,100.0,.,.,.,.,.,.,.
6,NAV SCI,401,001,6,4.000,100.0,.,.,.,.,.,.,.
7,NAV SCI,475,001,7,4.000,100.0,.,.,.,.,.,.,.
0,NEURODPT,610,001,8,3.563,50.0,25.0,12.5,12.5,.,.,.,.
5,NEURODPT,699,016,6,4.000,100.0,.,.,.,.,.,.,.
19,NEURODPT,699,106,10,4.000,100.0,.,.,.,.,.,.,.
6,NEUROL,699,111,11,4.000,100.0,.,.,.,.,.,.,.
1,NEURSURG,699,005,9,4.000,100.0,.,.,.,.,.,.,.
4,NEURSURG,699,013,6,4.000,100.0,.,.,.,.,.,.,.
0,NTP,610,001,25,3.420,52.0,20.0,20.0,.,.,4.0,4.0,.
1,NTP,629,002,27,4.000,100.0,.,.,.,.,.,.,.
2,NTP,651,001,17,3.906,82.4,5.9,5.9,.,.,.,.,5.9
3,NTP,660,001,9,4.000,100.0,.,.,.,.,.,.,.
4,NTP,677,001,20,3.475,40.0,35.0,10.0,10.0,5.0,.,.,.
0,NURSING,105,001,189,3.710,67.2,20.6,5.8,1.1,3.2,1.6,.,.
2,NURSING,313,001,157,3.236,7.6,43.3,37.6,11.5,.,.,.,.
3,NURSING,314,001,159,3.893,79.2,20.1,0.6,.,.,.,.,.
4,NURSING,314,003,48,3.802,60.4,39.6,.,.,.,.,.,.
6,NURSING,315,001,79,3.867,79.7,15.2,3.8,1.3,.,.,.,.
7,NURSING,315,002,80,3.888,80.0,17.5,2.5,.,.,.,.,.
10,NURSING,317,001,161,3.314,28.6,34.2,16.1,13.7,7.5,.,.,.
11,NURSING,323,003,48,3.219,12.5,39.6,29.2,16.7,2.1,.,.,.
12,NURSING,324,003,47,3.670,38.3,57.4,4.3,.,.,.,.,.
15,NURSING,434,001,152,3.217,7.2,39.5,43.4,9.2,0.7,.,.,.
16,NURSING,434,003,47,3.309,4.3,57.4,34.0,4.3,.,.,.,.
18,NURSING,435,001,153,3.997,99.3,0.7,.,.,.,.,.,.
22,NURSING,437,001,153,3.938,90.2,7.8,1.3,0.7,.,.,.,.
0,NUTR SCI,132,001,308,3.580,63.3,13.6,11.4,5.5,3.6,1.9,0.6,.
1,NUTR SCI,132,002,338,3.494,62.4,13.3,8.3,6.8,3.0,5.3,0.9,.
4,NUTR SCI,203,001,355,3.862,80.6,12.7,5.6,0.3,0.3,0.3,.,.
11,NUTR SCI,332,001,89,2.820,23.6,14.6,16.9,14.6,22.5,4.5,3.4,.
12,NUTR SCI,377,001,19,3.816,84.2,.,10.5,5.3,.,.,.,.
14,NUTR SCI,500,001,9,4.000,100.0,.,.,.,.,.,.,.
15,NUTR SCI,510,001,33,3.576,57.6,6.1,30.3,6.1,.,.,.,.
17,NUTR SCI,550,001,9,3.778,66.7,22.2,11.1,.,.,.,.,.
19,NUTR SCI,623,001,7,4.000,100.0,.,.,.,.,.,.,.
20,NUTR SCI,631,001,38,3.224,23.7,26.3,28.9,13.2,7.9,.,.,.
21,NUTR SCI,641,001,38,3.829,68.4,28.9,2.6,.,.,.,.,.
23,NUTR SCI,650,001,22,3.795,63.6,31.8,4.5,.,.,.,.,.
24,NUTR SCI,655,001,8,4.000,100.0,.,.,.,.,.,.,.
25,NUTR SCI,670,001,13,3.423,.,84.6,15.4,.,.,.,.,.
5,OBS&GYN,699,031,23,4.000,100.0,.,.,.,.,.,.,.
0,OCC THER,100,001,22,3.841,81.8,13.6,.,.,4.5,.,.,.
1,OCC THER,640,001,30,3.983,96.7,3.3,.,.,.,.,.,.
2,OCC THER,651,001,30,3.983,96.7,3.3,.,.,.,.,.,.
0,ONCOLOGY,401,001,32,3.828,71.9,21.9,6.3,.,.,.,.,.
2,ONCOLOGY,640,001,20,3.475,30.0,35.0,35.0,.,.,.,.,.
4,ONCOLOGY,675,002,8,3.938,87.5,12.5,.,.,.,.,.,.
4,OPHTHALM,699,298,7,4.000,100.0,.,.,.,.,.,.,.
0,OTM,300,001,119,2.983,17.6,19.3,32.8,12.6,12.6,5.0,.,.
1,OTM,300,002,137,2.920,16.8,15.3,32.8,12.4,19.0,3.6,.,.
2,OTM,300,003,135,2.925,17.8,14.8,33.3,8.9,19.3,4.4,.,.
3,OTM,300,100,20,2.395,5.0,10.0,40.0,5.0,15.0,10.0,10.0,.
4,OTM,300,150,19,3.500,42.1,21.1,21.1,10.5,.,.,.,5.3
6,OTM,351,001,48,3.875,77.1,20.8,2.1,.,.,.,.,.
8,OTM,421,001,15,3.867,80.0,13.3,6.7,.,.,.,.,.
9,OTM,421,002,22,3.659,50.0,31.8,18.2,.,.,.,.,.
11,OTM,422,001,11,3.864,72.7,27.3,.,.,.,.,.,.
12,OTM,422,002,9,3.778,66.7,22.2,11.1,.,.,.,.,.
15,OTM,451,001,43,3.267,30.2,23.3,30.2,7.0,7.0,2.3,.,.
16,OTM,451,002,38,3.355,23.7,34.2,31.6,10.5,.,.,.,.
18,OTM,452,001,29,3.724,58.6,27.6,13.8,.,.,.,.,.
0,PATH,210,001,19,3.289,42.1,10.5,31.6,5.3,5.3,5.3,.,.
0,PATH-BIO,150,001,14,3.857,92.9,.,.,.,7.1,.,.,.
1,PATH-BIO,210,001,44,3.477,61.4,6.8,20.5,2.3,4.5,2.3,2.3,.
3,PATH-BIO,510,001,91,3.676,53.8,29.7,15.4,.,1.1,.,.,.
4,PATH-BIO,512,001,91,3.313,31.9,22.0,30.8,7.7,7.7,.,.,.
5,PATH-BIO,513,001,91,3.511,40.7,25.3,30.8,2.2,1.1,.,.,.
6,PATH-BIO,517,001,91,3.896,83.5,12.1,4.4,.,.,.,.,.
7,PATH-BIO,525,001,91,4.000,96.7,.,.,.,.,.,.,3.3
8,PATH-BIO,528,001,24,3.042,37.5,4.2,29.2,12.5,8.3,4.2,4.2,.
9,PATH-BIO,559,003,91,3.929,89.0,7.7,3.3,.,.,.,.,.
10,PATH-BIO,560,002,91,3.473,31.9,36.3,27.5,3.3,1.1,.,.,.
11,PATH-BIO,660,001,40,4.000,97.5,.,.,.,.,.,.,2.5
12,PATH-BIO,675,001,14,4.000,35.7,.,.,.,.,.,.,64.3
9,PEDIAT,699,025,7,4.000,100.0,.,.,.,.,.,.,.
11,PEDIAT,699,031,9,3.946,88.9,11.1,.,.,.,.,.,.
16,PEDIAT,699,091,7,4.000,100.0,.,.,.,.,.,.,.
0,PHARMACY,125,001,20,4.0,100.0,.,.,.,.,.,.,.
1,PHARMACY,125,002,21,4.0,100.0,.,.,.,.,.,.,.
3,PHARMACY,423,001,98,3.995,99.0,1.0,.,.,.,.,.,.
4,PHARMACY,451,001,8,4.0,100.0,.,.,.,.,.,.,.
5,PHARMACY,563,001,30,3.963,86.7,.,3.3,.,.,.,.,6.7
6,PHARMACY,608,001,98,3.842,70.4,27.6,2.0,.,.,.,.,.
7,PHARMACY,612,001,58,3.789,74.1,13.8,8.6,.,.,1.7,.,.
8,PHARMACY,630,001,16,4.0,100.0,.,.,.,.,.,.,.
9,PHARMACY,645,001,97,3.351,32.0,12.4,51.5,2.1,2.1,.,.,.
11,PHARMACY,674,001,42,3.934,78.6,11.9,.,.,.,.,.,7.1
12,PHARMACY,674,002,12,3.917,91.7,.,8.3,.,.,.,.,.
0,PHILOS,101,001,81,3.844,77.8,12.3,7.4,1.2,.,.,.,.
1,PHILOS,101,002,82,3.72,58.5,30.5,8.5,1.2,1.2,.,.,.
2,PHILOS,101,003,78,3.709,55.1,26.9,11.5,.,1.3,.,.,2.6
3,PHILOS,101,004,83,3.307,19.3,41.0,28.9,8.4,1.2,.,1.2,.
4,PHILOS,101,005,86,3.465,52.3,17.4,19.8,5.8,1.2,.,3.5,.
5,PHILOS,101,006,85,3.788,78.8,14.1,1.2,2.4,1.2,2.4,.,.
7,PHILOS,104,001,19,3.789,94.7,.,.,.,.,.,5.3,.
8,PHILOS,104,002,19,3.737,57.9,31.6,10.5,.,.,.,.,.
10,PHILOS,210,001,82,3.378,50.0,14.6,12.2,14.6,6.1,1.2,1.2,.
11,PHILOS,210,091,21,3.405,38.1,28.6,14.3,14.3,4.8,.,.,.
13,PHILOS,211,001,69,3.39,21.7,44.9,21.7,8.7,1.4,.,.,.
14,PHILOS,211,002,55,3.3,45.5,23.6,7.3,7.3,10.9,3.6,1.8,.
15,PHILOS,211,003,80,3.225,38.8,21.3,17.5,8.8,7.5,3.8,2.5,.
17,PHILOS,241,001,87,3.862,83.9,9.2,4.6,.,2.3,.,.,.
18,PHILOS,241,002,88,3.782,73.9,15.9,2.3,1.1,1.1,2.3,.,3.4
19,PHILOS,241,003,84,3.518,45.2,28.6,17.9,3.6,3.6,1.2,.,.
20,PHILOS,241,004,44,3.284,20.5,34.1,38.6,4.5,.,.,2.3,.
22,PHILOS,243,001,82,3.787,74.4,12.2,11.0,1.2,1.2,.,.,.
23,PHILOS,243,002,82,3.89,81.7,15.9,1.2,1.2,.,.,.,.
24,PHILOS,243,004,13,3.0,38.5,15.4,23.1,.,.,.,15.4,.
26,PHILOS,341,001,80,3.773,57.5,33.8,.,1.3,1.3,.,.,6.3
27,PHILOS,341,002,75,3.367,32.0,33.3,25.3,5.3,1.3,.,2.7,.
28,PHILOS,341,003,84,3.602,53.6,33.3,4.8,2.4,1.2,2.4,1.2,1.2
29,PHILOS,341,004,78,3.766,74.4,17.9,2.6,.,1.3,1.3,1.3,.
30,PHILOS,341,005,71,3.683,73.2,14.1,4.2,1.4,4.2,1.4,1.4,.
31,PHILOS,341,091,21,3.976,95.2,4.8,.,.,.,.,.,.
32,PHILOS,341,092,21,3.619,47.6,38.1,9.5,.,4.8,.,.,.
33,PHILOS,341,093,23,4.0,100.0,.,.,.,.,.,.,.
34,PHILOS,341,094,18,3.278,33.3,33.3,22.2,.,5.6,.,5.6,.
35,PHILOS,341,095,20,3.947,85.0,10.0,.,.,.,.,.,.
36,PHILOS,341,096,23,3.978,95.7,4.3,.,.,.,.,.,.
38,PHILOS,430,001,59,3.664,45.8,42.4,8.5,.,1.7,.,.,.
39,PHILOS,432,001,48,3.185,25.0,37.5,6.3,18.8,2.1,4.2,2.1,4.2
40,PHILOS,440,001,23,3.386,34.8,43.5,4.3,4.3,4.3,.,4.3,.
41,PHILOS,454,001,13,3.75,69.2,15.4,.,.,7.7,.,.,.
2,PHILOS,503,001,25,3.729,48.0,44.0,4.0,.,.,.,.,4.0
3,PHILOS,511,001,11,3.850,63.6,27.3,.,.,.,.,.,9.1
4,PHILOS,516,001,16,3.267,25.0,25.0,25.0,12.5,6.3,.,.,.
5,PHILOS,541,001,18,3.889,77.8,22.2,.,.,.,.,.,.
6,PHILOS,541,002,20,3.375,55.0,10.0,15.0,15.0,.,.,5.0,.
7,PHILOS,541,003,14,4.000,100.0,.,.,.,.,.,.,.
9,PHILOS,549,001,18,3.333,33.3,27.8,22.2,5.6,11.1,.,.,.
10,PHILOS,549,002,6,3.500,50.0,.,50.0,.,.,.,.,.
12,PHILOS,551,001,24,3.522,66.7,16.7,4.2,.,.,.,8.3,4.2
13,PHILOS,560,001,21,3.475,42.9,19.0,23.8,4.8,4.8,.,.,.
14,PHILOS,562,001,16,3.433,6.3,68.8,18.8,.,.,.,.,.
15,PHILOS,562,004,8,3.563,12.5,87.5,.,.,.,.,.,.
0,PHM PRAC,438,001,99,3.071,19.2,25.3,25.3,15.2,13.1,2.0,.,.
1,PHM PRAC,461,001,98,3.944,89.8,9.2,1.0,.,.,.,.,.
3,PHM PRAC,471,001,16,4.000,100.0,.,.,.,.,.,.,.
4,PHM PRAC,526,001,123,3.789,75.6,16.3,4.9,1.6,.,0.8,0.8,.
5,PHM PRAC,550,001,61,3.959,93.4,4.9,1.6,.,.,.,.,.
6,PHM PRAC,551,001,123,3.057,20.3,21.1,23.6,29.3,3.3,.,2.4,.
7,PHM PRAC,553,001,123,3.935,88.6,9.8,1.6,.,.,.,.,.
8,PHM PRAC,555,001,123,2.980,13.8,22.8,25.2,25.2,11.4,1.6,.,.
9,PHM PRAC,560,001,12,3.667,50.0,33.3,16.7,.,.,.,.,.
10,PHM PRAC,611,001,40,3.838,72.5,22.5,5.0,.,.,.,.,.
11,PHM PRAC,625,001,98,3.969,93.9,6.1,.,.,.,.,.,.
12,PHM PRAC,628,001,16,4.000,100.0,.,.,.,.,.,.,.
13,PHM PRAC,638,001,97,3.438,34.0,29.9,27.8,6.2,2.1,.,.,.
14,PHM PRAC,650,001,100,3.404,34.0,28.0,26.0,6.0,5.0,.,.,.
15,PHM PRAC,653,001,98,3.929,86.7,12.2,1.0,.,.,.,.,.
16,PHM PRAC,655,001,98,3.250,23.5,31.6,27.6,10.2,6.1,.,1.0,.
17,PHM PRAC,677,001,9,4.000,100.0,.,.,.,.,.,.,.
21,PHM PRAC,699,022,7,4.000,100.0,.,.,.,.,.,.,.
0,PHM SCI,420,001,98,3.270,24.5,26.5,31.6,13.3,4.1,.,.,.
1,PHM SCI,432,001,98,3.750,73.5,12.2,8.2,5.1,.,1.0,.,.
2,PHM SCI,493,001,20,3.950,95.0,.,5.0,.,.,.,.,.
3,PHM SCI,521,001,136,3.596,50.0,24.3,22.1,2.2,1.5,.,.,.
4,PHM SCI,540,001,123,3.427,32.5,30.1,29.3,6.5,1.6,.,.,.
5,PHM SCI,542,001,124,3.843,75.8,16.9,7.3,.,.,.,.,.
6,PHM SCI,558,001,21,3.714,61.9,19.0,19.0,.,.,.,.,.
7,PHM SCI,623,001,111,3.721,64.9,22.5,6.3,4.5,1.8,.,.,.
8,PHM SCI,625,001,17,3.941,88.2,11.8,.,.,.,.,.,.
13,PHM SCI,699,037,6,4.000,100.0,.,.,.,.,.,.,.
0,PHY ASST,601,001,56,3.643,48.2,33.9,16.1,1.8,.,.,.,.
3,PHY ASST,620,001,58,3.940,87.9,12.1,.,.,.,.,.,.
4,PHY ASST,630,001,58,3.672,50.0,39.7,6.9,1.7,1.7,.,.,.
5,PHY ASST,640,001,56,3.473,32.1,39.3,21.4,5.4,1.8,.,.,.
6,PHY ASST,650,001,56,3.509,37.5,35.7,19.6,5.4,1.8,.,.,.
0,PHY THER,500,001,39,3.692,56.4,25.6,17.9,.,.,.,.,.
1,PHY THER,523,001,39,3.859,71.8,28.2,.,.,.,.,.,.
2,PHY THER,527,001,39,3.654,35.9,59.0,5.1,.,.,.,.,.
3,PHY THER,539,001,39,4.000,100.0,.,.,.,.,.,.,.
4,PHY THER,541,001,39,4.000,100.0,.,.,.,.,.,.,.
5,PHY THER,627,001,39,3.513,30.8,41.0,28.2,.,.,.,.,.
6,PHY THER,635,001,39,3.821,66.7,30.8,2.6,.,.,.,.,.
12,PHY THER,664,001,39,3.500,.,100.0,.,.,.,.,.,.
13,PHY THER,676,001,39,3.628,33.3,59.0,7.7,.,.,.,.,.
0,PHYSICS,103,001,296,3.012,16.9,24.7,25.0,18.9,11.8,1.4,1.4,.
1,PHYSICS,103,002,206,3.080,25.7,21.4,18.0,19.9,13.1,0.5,1.5,.
2,PHYSICS,103,003,150,3.120,19.3,26.0,29.3,12.7,12.0,.,0.7,.
4,PHYSICS,104,001,184,3.087,21.2,22.8,22.8,20.7,10.3,1.6,.,0.5
5,PHYSICS,104,002,99,3.031,21.2,22.2,21.2,16.2,15.2,3.0,.,.
7,PHYSICS,107,001,36,3.944,88.9,11.1,.,.,.,.,.,.
8,PHYSICS,109,001,131,3.485,50.4,23.7,12.2,7.6,3.8,0.8,1.5,.
9,PHYSICS,109,002,98,3.520,59.2,16.3,13.3,4.1,3.1,2.0,2.0,.
11,PHYSICS,115,001,29,3.397,55.2,13.8,6.9,10.3,10.3,3.4,.,.
14,PHYSICS,201,002,153,2.889,20.9,18.3,17.6,17.0,21.6,2.6,2.0,.
15,PHYSICS,202,001,286,2.979,18.5,19.9,22.4,19.9,18.2,0.7,0.3,.
16,PHYSICS,202,002,209,3.026,22.0,20.6,20.1,17.2,18.7,0.5,0.5,0.5
19,PHYSICS,207,001,161,3.102,20.5,24.2,28.0,14.9,10.6,1.2,0.6,.
20,PHYSICS,207,002,124,2.939,20.2,22.6,20.2,20.2,8.9,3.2,4.0,.
22,PHYSICS,208,001,79,3.222,24.1,26.6,29.1,12.7,6.3,1.3,.,.
23,PHYSICS,208,002,76,3.079,19.7,22.4,27.6,22.4,3.9,3.9,.,.
26,PHYSICS,241,001,41,3.588,58.5,12.2,17.1,4.9,4.9,.,.,.
27,PHYSICS,247,001,84,3.321,21.4,34.5,33.3,8.3,2.4,.,.,.
28,PHYSICS,249,001,45,3.311,33.3,20.0,26.7,15.6,4.4,.,.,.
33,PHYSICS,307,001,19,3.611,47.4,26.3,15.8,5.3,.,.,.,.
34,PHYSICS,307,002,22,3.455,40.9,27.3,13.6,18.2,.,.,.,.
36,PHYSICS,311,001,41,3.049,14.6,22.0,31.7,22.0,9.8,.,.,.
37,PHYSICS,321,001,47,3.255,21.3,27.7,36.2,10.6,4.3,.,.,.
38,PHYSICS,322,001,43,3.143,39.5,7.0,34.9,2.3,4.7,4.7,4.7,2.3
39,PHYSICS,371,001,9,3.125,33.3,22.2,11.1,.,11.1,11.1,.,.
0,PHYSICS,415,001,35,3.386,28.6,34.3,22.9,14.3,.,.,.,.
1,PHYSICS,448,001,34,3.265,29.4,8.8,50.0,8.8,2.9,.,.,.
8,PHYSICS,525,001,6,3.917,83.3,16.7,.,.,.,.,.,.
9,PHYSICS,531,001,16,3.700,56.3,18.8,18.8,.,.,.,.,.
10,PHYSICS,545,001,16,3.625,56.3,12.5,31.3,.,.,.,.,.
11,PHYSICS,551,001,27,3.574,40.7,33.3,25.9,.,.,.,.,.
13,PHYSICS,625,001,18,3.824,66.7,22.2,5.6,.,.,.,.,5.6
0,PL PATH,123,001,61,3.634,55.7,16.4,11.5,4.9,3.3,.,.,.
1,PL PATH,154,001,24,3.958,91.7,8.3,.,.,.,.,.,.
2,PL PATH,261,001,6,3.417,33.3,16.7,50.0,.,.,.,.,.
8,PL PATH,300,001,50,3.410,38.0,28.0,18.0,10.0,6.0,.,.,.
9,PL PATH,311,001,169,3.682,63.3,20.7,10.7,2.4,0.6,1.2,0.6,.
