,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
2,MED SC-V,634,001,98,3.066,17.3,18.4,42.9,5.1,15.3,1.0,.,.
3,MED SC-V,667,001,16,4.000,37.5,.,.,.,.,.,.,62.5
6,MED SC-V,668,001,14,4.000,50.0,.,.,.,.,.,.,50.0
7,MED SC-V,669,001,24,4.000,33.3,.,.,.,.,.,.,66.7
8,MED SC-V,670,001,36,4.000,27.8,.,.,.,.,.,.,72.2
11,MED SC-V,674,001,35,4.000,77.1,.,.,.,.,.,.,17.1
12,MED SC-V,675,001,41,4.000,51.2,.,.,.,.,.,.,36.6
15,MED SC-V,675,005,56,4.000,100.0,.,.,.,.,.,.,.
16,MED SC-V,675,007,27,4.000,25.9,.,.,.,.,.,.,70.4
17,MED SC-V,675,008,8,4.000,100.0,.,.,.,.,.,.,.
18,MED SC-V,675,010,18,4.000,83.3,.,.,.,.,.,.,16.7
23,MED SC-V,678,001,50,4.000,20.0,.,.,.,.,.,.,80.0
24,MED SC-V,678,002,8,4.000,37.5,.,.,.,.,.,.,62.5
26,MED SC-V,679,001,21,4.000,42.9,.,.,.,.,.,.,57.1
32,MED SC-V,699,041,8,4.000,100.0,.,.,.,.,.,.,.
2,MEDICINE,699,006,7,4.000,100.0,.,.,.,.,.,.,.
4,MEDICINE,699,010,6,4.000,100.0,.,.,.,.,.,.,.
21,MEDICINE,699,190,9,4.000,100.0,.,.,.,.,.,.,.
31,MEDICINE,699,242,9,4.000,100.0,.,.,.,.,.,.,.
33,MEDICINE,699,249,10,4.000,100.0,.,.,.,.,.,.,.
0,MEDIEVAL,342,001,32,3.344,25.0,40.6,18.8,9.4,6.3,.,.,.
0,MICROBIO,101,001,280,3.064,27.5,13.2,33.2,9.6,11.4,3.6,1.4,.
1,MICROBIO,102,001,36,3.417,44.4,16.7,33.3,.,2.8,.,2.8,.
2,MICROBIO,102,002,31,3.383,35.5,16.1,35.5,6.5,3.2,.,.,.
3,MICROBIO,102,003,36,3.417,44.4,11.1,33.3,5.6,5.6,.,.,.
4,MICROBIO,102,005,19,3.500,42.1,10.5,42.1,.,.,.,.,.
12,MICROBIO,303,001,208,3.036,23.1,23.6,24.0,8.7,15.9,3.4,1.4,.
13,MICROBIO,304,001,38,3.329,39.5,10.5,39.5,2.6,5.3,2.6,.,.
14,MICROBIO,304,002,34,3.265,29.4,20.6,41.2,2.9,2.9,.,2.9,.
15,MICROBIO,304,003,31,3.387,29.0,29.0,35.5,3.2,3.2,.,.,.
16,MICROBIO,304,004,39,3.250,33.3,12.8,38.5,5.1,5.1,.,2.6,.
18,MICROBIO,305,001,15,3.800,86.7,.,6.7,.,6.7,.,.,.
19,MICROBIO,305,002,16,4.000,100.0,.,.,.,.,.,.,.
20,MICROBIO,305,003,16,4.000,100.0,.,.,.,.,.,.,.
23,MICROBIO,325,001,24,3.000,25.0,16.7,29.2,8.3,12.5,8.3,.,.
24,MICROBIO,450,001,35,3.314,31.4,14.3,42.9,8.6,2.9,.,.,.
25,MICROBIO,470,001,44,3.465,38.6,31.8,13.6,9.1,4.5,.,.,2.3
26,MICROBIO,526,001,58,3.595,62.1,12.1,17.2,3.4,3.4,1.7,.,.
27,MICROBIO,527,001,67,3.336,44.8,14.9,26.9,1.5,6.0,6.0,.,.
28,MICROBIO,612,001,11,3.591,45.5,27.3,27.3,.,.,.,.,.
0,MIL SCI,101,001,11,4.000,100.0,.,.,.,.,.,.,.
1,MIL SCI,101,002,7,4.000,100.0,.,.,.,.,.,.,.
4,MIL SCI,110,001,14,4.000,100.0,.,.,.,.,.,.,.
5,MIL SCI,201,001,22,4.000,100.0,.,.,.,.,.,.,.
8,MIL SCI,210,001,11,4.000,100.0,.,.,.,.,.,.,.
9,MIL SCI,301,001,16,4.000,100.0,.,.,.,.,.,.,.
10,MIL SCI,310,001,16,4.000,100.0,.,.,.,.,.,.,.
11,MIL SCI,401,001,14,4.000,100.0,.,.,.,.,.,.,.
14,MIL SCI,410,001,17,4.000,100.0,.,.,.,.,.,.,.
0,MUS PERF,101,001,10,3.100,60.0,10.0,.,10.0,.,10.0,10.0,.
1,MUS PERF,101,002,8,4.000,100.0,.,.,.,.,.,.,.
4,MUS PERF,102,001,7,3.714,42.9,57.1,.,.,.,.,.,.
5,MUS PERF,103,001,12,3.375,58.3,16.7,8.3,8.3,.,.,8.3,.
7,MUS PERF,108,101,6,3.833,83.3,.,16.7,.,.,.,.,.
8,MUS PERF,143,001,13,3.885,92.3,.,.,7.7,.,.,.,.
11,MUS PERF,144,102,6,3.727,83.3,.,.,16.7,.,.,.,.
12,MUS PERF,144,103,7,3.318,42.9,14.3,28.6,14.3,.,.,.,.
13,MUS PERF,144,104,6,3.545,50.0,.,50.0,.,.,.,.,.
16,MUS PERF,146,011,6,4.000,100.0,.,.,.,.,.,.,.
32,MUS PERF,242,001,6,3.667,83.3,.,.,.,16.7,.,.,.
35,MUS PERF,342,001,6,3.667,66.7,16.7,.,16.7,.,.,.,.
5,MUS PERF,405,044,7,4.000,71.4,.,.,.,.,.,.,.
20,MUS PERF,419,063,7,4.000,100.0,.,.,.,.,.,.,.
35,MUS PERF,437,166,7,4.000,100.0,.,.,.,.,.,.,.
0,MUSIC,101,001,76,2.958,31.6,9.2,25.0,3.9,15.8,5.3,3.9,2.6
1,MUSIC,103,001,126,3.900,91.3,4.0,2.4,.,.,0.8,0.8,.
2,MUSIC,105,001,50,3.652,60.0,18.0,4.0,2.0,8.0,.,.,8.0
3,MUSIC,107,001,30,3.517,33.3,40.0,16.7,6.7,.,.,.,.
4,MUSIC,113,001,670,3.972,97.3,1.6,0.3,0.1,0.4,.,0.1,.
5,MUSIC,113,002,671,3.767,84.6,4.6,2.5,3.4,2.1,1.0,1.5,.
6,MUSIC,113,003,605,3.967,98.5,.,0.3,.,0.3,0.3,0.3,0.2
8,MUSIC,121,001,18,3.222,27.8,27.8,22.2,16.7,.,5.6,.,.
9,MUSIC,121,002,19,3.053,15.8,5.3,68.4,5.3,.,5.3,.,.
11,MUSIC,151,001,39,3.744,76.9,15.4,2.6,.,2.6,.,2.6,.
12,MUSIC,151,002,60,3.417,58.3,11.7,13.3,8.3,3.3,.,5.0,.
13,MUSIC,151,004,25,3.980,96.0,4.0,.,.,.,.,.,.
15,MUSIC,171,101,10,3.350,30.0,30.0,30.0,.,10.0,.,.,.
16,MUSIC,171,102,8,3.625,50.0,25.0,25.0,.,.,.,.,.
17,MUSIC,171,103,9,3.333,22.2,22.2,55.6,.,.,.,.,.
18,MUSIC,171,104,10,3.300,30.0,40.0,20.0,.,.,10.0,.,.
20,MUSIC,211,001,42,3.402,54.8,9.5,14.3,7.1,9.5,.,2.4,.
21,MUSIC,221,001,14,3.346,28.6,50.0,.,.,7.1,7.1,.,.
22,MUSIC,221,002,22,3.425,36.4,31.8,18.2,.,.,.,4.5,.
28,MUSIC,257,060,6,4.000,100.0,.,.,.,.,.,.,.
29,MUSIC,260,001,13,4.000,100.0,.,.,.,.,.,.,.
30,MUSIC,260,002,10,4.000,100.0,.,.,.,.,.,.,.
35,MUSIC,262,096,15,4.000,100.0,.,.,.,.,.,.,.
1,MUSIC,267,020,7,4.000,100.0,.,.,.,.,.,.,.
2,MUSIC,267,035,6,4.000,100.0,.,.,.,.,.,.,.
4,MUSIC,267,089,9,4.000,100.0,.,.,.,.,.,.,.
10,MUSIC,268,001,9,3.889,88.9,.,11.1,.,.,.,.,.
11,MUSIC,268,002,7,4.000,100.0,.,.,.,.,.,.,.
15,MUSIC,269,071,10,4.000,100.0,.,.,.,.,.,.,.
16,MUSIC,269,171,13,4.000,100.0,.,.,.,.,.,.,.
18,MUSIC,271,101,14,3.571,35.7,50.0,7.1,7.1,.,.,.,.
19,MUSIC,271,102,10,3.400,20.0,40.0,40.0,.,.,.,.,.
20,MUSIC,271,103,12,3.583,50.0,25.0,16.7,8.3,.,.,.,.
22,MUSIC,301,001,6,3.917,83.3,16.7,.,.,.,.,.,.
23,MUSIC,304,001,8,4.000,100.0,.,.,.,.,.,.,.
25,MUSIC,331,066,8,3.688,50.0,37.5,12.5,.,.,.,.,.
27,MUSIC,337,001,6,4.000,100.0,.,.,.,.,.,.,.
35,MUSIC,40,001,24,4.000,100.0,.,.,.,.,.,.,.
37,MUSIC,41,001,46,3.913,97.8,.,.,.,.,.,2.2,.
39,MUSIC,413,001,18,3.412,44.4,11.1,22.2,11.1,5.6,.,.,.
40,MUSIC,414,001,21,3.500,52.4,28.6,4.8,4.8,4.8,4.8,.,.
0,MUSIC,42,001,269,3.985,99.6,.,.,.,.,.,0.4,.
2,MUSIC,43,001,86,4.000,98.8,.,.,.,.,.,.,1.2
3,MUSIC,43,002,73,4.000,100.0,.,.,.,.,.,.,.
4,MUSIC,43,003,59,4.000,100.0,.,.,.,.,.,.,.
7,MUSIC,467,001,8,3.688,37.5,62.5,.,.,.,.,.,.
8,MUSIC,497,092,38,3.961,92.1,7.9,.,.,.,.,.,.
9,MUSIC,497,096,18,4.000,88.9,.,.,.,.,.,.,11.1
18,MUSIC,50,001,34,3.824,79.4,11.8,5.9,.,2.9,.,.,.
20,MUSIC,515,001,12,3.833,66.7,33.3,.,.,.,.,.,.
21,MUSIC,52,001,50,3.900,84.0,12.0,4.0,.,.,.,.,.
26,MUSIC,553,040,6,4.000,100.0,.,.,.,.,.,.,.
27,MUSIC,556,060,7,4.000,100.0,.,.,.,.,.,.,.
28,MUSIC,557,060,7,3.929,85.7,14.3,.,.,.,.,.,.
30,MUSIC,56,001,17,3.882,82.4,11.8,5.9,.,.,.,.,.
19,MUSIC,570,001,23,3.978,95.7,4.3,.,.,.,.,.,.
22,MUSIC,574,001,16,4.000,100.0,.,.,.,.,.,.,.
23,MUSIC,576,001,9,4.000,100.0,.,.,.,.,.,.,.
25,MUSIC,578,001,7,4.000,100.0,.,.,.,.,.,.,.
26,MUSIC,58,001,12,4.000,100.0,.,.,.,.,.,.,.
27,MUSIC,60,001,95,3.957,91.6,6.3,1.1,.,.,.,.,.
28,MUSIC,60,002,60,3.925,88.3,10.0,.,1.7,.,.,.,.
30,MUSIC,619,001,12,3.833,66.7,33.3,.,.,.,.,.,.
31,MUSIC,62,001,60,3.983,96.7,3.3,.,.,.,.,.,.
32,MUSIC,623,001,10,4.000,100.0,.,.,.,.,.,.,.
33,MUSIC,632,001,6,4.000,100.0,.,.,.,.,.,.,.
1,N E,234,001,11,2.955,18.2,36.4,9.1,9.1,18.2,9.1,.,.
2,N E,305,001,26,3.292,23.1,26.9,26.9,11.5,3.8,.,.,.
3,N E,406,001,7,3.857,85.7,.,14.3,.,.,.,.,.
4,N E,411,001,17,3.529,52.9,.,47.1,.,.,.,.,.
5,N E,423,001,9,3.167,11.1,44.4,22.2,11.1,11.1,.,.,.
6,N E,427,001,22,3.750,63.6,27.3,4.5,4.5,.,.,.,.
8,N E,525,001,9,3.222,22.2,33.3,11.1,33.3,.,.,.,.
10,N E,545,001,10,3.600,60.0,20.0,10.0,.,10.0,.,.,.
11,N E,565,001,10,3.333,20.0,30.0,30.0,10.0,.,.,.,.
0,NAV SCI,101,001,9,4.000,100.0,.,.,.,.,.,.,.
1,NAV SCI,175,001,10,3.950,90.0,10.0,.,.,.,.,.,.
2,NAV SCI,201,001,16,3.594,50.0,31.3,12.5,.,6.3,.,.,.
3,NAV SCI,275,001,17,3.853,70.6,29.4,.,.,.,.,.,.
4,NAV SCI,301,001,6,3.917,83.3,16.7,.,.,.,.,.,.
5,NAV SCI,375,001,7,4.000,100.0,.,.,.,.,.,.,.
6,NAV SCI,401,001,8,4.000,100.0,.,.,.,.,.,.,.
7,NAV SCI,475,001,9,4.000,100.0,.,.,.,.,.,.,.
18,NEURODPT,699,106,8,4.000,100.0,.,.,.,.,.,.,.
3,NEUROL,699,102,7,4.000,85.7,.,.,.,.,.,.,.
2,NEURSURG,699,005,8,4.000,100.0,.,.,.,.,.,.,.
3,NEURSURG,699,006,6,4.000,100.0,.,.,.,.,.,.,.
4,NEURSURG,699,012,7,4.000,100.0,.,.,.,.,.,.,.
5,NEURSURG,699,013,8,4.000,100.0,.,.,.,.,.,.,.
0,NTP,610,1,19,3.063,31.6,10.5,10.5,10.5,15.8,5.3,.,.
1,NTP,632,1,25,3.760,68.0,20.0,8.0,4.0,.,.,.,.
2,NTP,651,1,11,3.864,81.8,9.1,9.1,.,.,.,.,.
3,NTP,660,1,8,3.938,87.5,12.5,.,.,.,.,.,.
4,NTP,670,1,8,3.929,75.0,12.5,.,.,.,.,.,.
5,NTP,675,1,23,4.000,95.7,.,.,.,.,.,.,.
6,NTP,677,1,18,3.333,33.3,11.1,50.0,.,5.6,.,.,.
0,NURSING,105,001,170,3.763,68.2,21.8,6.5,1.8,0.6,.,0.6,0.6
4,NURSING,313,001,78,3.686,46.2,44.9,9.0,.,.,.,.,.
5,NURSING,313,002,78,3.654,46.2,42.3,9.0,1.3,1.3,.,.,.
7,NURSING,314,001,78,3.936,89.7,9.0,.,1.3,.,.,.,.
8,NURSING,314,002,78,3.833,74.4,20.5,3.8,.,1.3,.,.,.
9,NURSING,314,003,31,3.565,19.4,77.4,.,3.2,.,.,.,.
10,NURSING,314,004,31,3.565,19.4,74.2,6.5,.,.,.,.,.
12,NURSING,315,001,77,3.825,68.8,28.6,1.3,1.3,.,.,.,.
13,NURSING,315,002,79,3.753,64.6,22.8,11.4,1.3,.,.,.,.
16,NURSING,317,001,77,3.448,35.1,33.8,18.2,11.7,1.3,.,.,.
17,NURSING,317,002,78,3.404,37.2,26.9,25.6,5.1,2.6,2.6,.,.
19,NURSING,323,003,31,3.258,9.7,45.2,32.3,12.9,.,.,.,.
20,NURSING,323,004,31,3.258,3.2,48.4,45.2,3.2,.,.,.,.
22,NURSING,324,003,30,3.500,10.0,80.0,10.0,.,.,.,.,.
23,NURSING,324,004,31,3.581,19.4,77.4,3.2,.,.,.,.,.
27,NURSING,434,001,78,3.500,14.1,73.1,11.5,1.3,.,.,.,.
28,NURSING,434,002,80,3.606,32.5,57.5,8.8,1.3,.,.,.,.
29,NURSING,434,003,30,3.517,20.0,63.3,16.7,.,.,.,.,.
30,NURSING,434,004,31,3.500,12.9,74.2,12.9,.,.,.,.,.
32,NURSING,435,001,80,3.963,93.8,5.0,1.3,.,.,.,.,.
33,NURSING,435,002,77,4.000,100.0,.,.,.,.,.,.,.
40,NURSING,437,001,78,3.936,91.0,6.4,1.3,1.3,.,.,.,.
0,NURSING,437,002,79,3.968,93.7,6.3,.,.,.,.,.,.
5,NURSING,510,001,49,3.806,79.6,14.3,4.1,.,.,.,2.0,.
0,NUTR SCI,132,001,246,3.573,62.2,16.3,9.8,5.7,4.1,.,2.0,.
1,NUTR SCI,132,002,232,3.595,69.4,10.8,7.8,4.3,4.3,.,3.0,.
4,NUTR SCI,203,001,365,3.829,72.6,18.6,6.6,0.3,0.3,.,.,.
8,NUTR SCI,332,001,104,3.157,34.6,5.8,33.7,11.5,9.6,1.9,1.0,.
9,NUTR SCI,377,001,19,3.842,89.5,.,.,10.5,.,.,.,.
10,NUTR SCI,500,001,13,3.923,84.6,15.4,.,.,.,.,.,.
11,NUTR SCI,510,001,26,3.481,42.3,19.2,34.6,.,3.8,.,.,.
13,NUTR SCI,550,001,16,3.893,68.8,18.8,.,.,.,.,.,.
14,NUTR SCI,626,001,11,4.000,100.0,.,.,.,.,.,.,.
15,NUTR SCI,631,001,31,3.581,51.6,22.6,19.4,3.2,3.2,.,.,.
16,NUTR SCI,641,001,31,3.952,90.3,9.7,.,.,.,.,.,.
18,NUTR SCI,650,001,25,3.940,88.0,12.0,.,.,.,.,.,.
19,NUTR SCI,670,001,18,3.765,72.2,.,22.2,.,.,.,.,.
3,OBS&GYN,699,031,25,4.000,100.0,.,.,.,.,.,.,.
0,OCC THER,100,001,20,3.950,95.0,.,5.0,.,.,.,.,.
1,OCC THER,640,001,31,4.000,100.0,.,.,.,.,.,.,.
2,OCC THER,651,001,31,3.984,96.8,3.2,.,.,.,.,.,.
0,ONCOLOGY,401,001,33,3.576,30.3,54.5,15.2,.,.,.,.,.
1,ONCOLOGY,640,001,27,3.481,33.3,29.6,37.0,.,.,.,.,.
0,OTM,300,001,132,2.981,21.2,18.2,33.3,9.8,11.4,2.3,3.8,.
1,OTM,300,002,132,2.992,14.4,25.0,31.1,9.8,17.4,1.5,0.8,.
2,OTM,300,003,127,3.012,17.3,28.3,26.8,5.5,16.5,5.5,.,.
4,OTM,351,001,42,3.738,52.4,42.9,4.8,.,.,.,.,.
5,OTM,421,001,12,3.750,58.3,33.3,8.3,.,.,.,.,.
6,OTM,422,001,15,3.633,26.7,73.3,.,.,.,.,.,.
7,OTM,422,002,11,3.955,90.9,9.1,.,.,.,.,.,.
9,OTM,423,001,13,3.538,23.1,61.5,15.4,.,.,.,.,.
10,OTM,442,001,22,3.545,54.5,9.1,27.3,9.1,.,.,.,.
11,OTM,451,001,47,3.543,36.2,36.2,27.7,.,.,.,.,.
13,OTM,453,001,35,3.457,31.4,48.6,11.4,2.9,2.9,2.9,.,.
14,OTM,453,002,24,3.688,45.8,45.8,8.3,.,.,.,.,.
0,PATH,210,001,48,3.438,58.3,8.3,22.9,.,4.2,4.2,2.1,.
0,PATH-BIO,150,001,14,3.393,78.6,7.1,.,.,.,.,14.3,.
1,PATH-BIO,210,001,43,3.523,60.5,7.0,25.6,.,2.3,4.7,.,.
3,PATH-BIO,510,001,92,3.647,55.4,23.9,15.2,5.4,.,.,.,.
4,PATH-BIO,512,001,92,3.321,29.3,21.7,37.0,7.6,4.3,.,.,.
5,PATH-BIO,513,001,92,3.826,73.9,17.4,8.7,.,.,.,.,.
6,PATH-BIO,517,001,92,3.658,63.0,12.0,18.5,6.5,.,.,.,.
7,PATH-BIO,525,001,92,4.000,92.4,.,.,.,.,.,.,7.6
8,PATH-BIO,528,001,27,3.148,40.7,11.1,22.2,3.7,14.8,7.4,.,.
9,PATH-BIO,559,003,92,3.891,83.7,10.9,5.4,.,.,.,.,.
10,PATH-BIO,560,002,92,3.549,44.6,27.2,22.8,4.3,1.1,.,.,.
11,PATH-BIO,660,001,39,4.000,71.8,.,.,.,.,.,.,15.4
12,PATH-BIO,675,001,23,4.000,17.4,.,.,.,.,.,.,82.6
5,PEDIAT,699,031,6,4.000,100.0,.,.,.,.,.,.,.
10,PEDIAT,699,091,7,4.000,100.0,.,.,.,.,.,.,.
0,PHARMACY,125,001,22,3.886,86.4,4.5,9.1,.,.,.,.,.
1,PHARMACY,125,002,32,3.969,96.9,.,3.1,.,.,.,.,.
3,PHARMACY,423,001,138,3.975,95.7,3.6,0.7,.,.,.,.,.
4,PHARMACY,490,001,11,4.000,100.0,.,.,.,.,.,.,.
5,PHARMACY,490,002,8,4.000,100.0,.,.,.,.,.,.,.
7,PHARMACY,608,001,124,3.774,64.5,27.4,6.5,1.6,.,.,.,.
8,PHARMACY,630,001,15,4.000,100.0,.,.,.,.,.,.,.
9,PHARMACY,645,001,123,3.447,42.3,13.0,38.2,4.9,1.6,.,.,.
11,PHARMACY,674,001,29,3.804,69.0,20.7,3.4,3.4,.,.,.,.
0,PHILOS,101,001,80,3.263,16.3,48.8,22.5,2.5,3.8,1.3,2.5,2.5
1,PHILOS,101,002,78,3.481,44.9,33.3,10.3,2.6,5.1,.,2.6,.
2,PHILOS,101,003,84,3.470,33.3,40.5,14.3,7.1,3.6,.,.,.
3,PHILOS,101,004,77,3.578,55.8,29.9,6.5,2.6,1.3,1.3,2.6,.
4,PHILOS,101,005,84,3.404,36.9,35.7,13.1,6.0,4.8,.,2.4,.
5,PHILOS,101,006,88,3.574,48.9,30.7,14.8,2.3,1.1,2.3,.,.
7,PHILOS,104,001,18,3.389,27.8,22.2,50.0,.,.,.,.,.
8,PHILOS,104,002,20,3.974,90.0,5.0,.,.,.,.,.,.
10,PHILOS,210,001,63,3.349,58.7,14.3,12.7,1.6,3.2,1.6,7.9,.
11,PHILOS,211,001,71,3.486,38.0,33.8,14.1,7.0,4.2,.,.,1.4
12,PHILOS,211,002,72,3.162,38.9,19.4,13.9,12.5,5.6,4.2,4.2,.
13,PHILOS,211,003,74,3.350,50.0,20.3,8.1,2.7,6.8,1.4,5.4,.
15,PHILOS,241,001,70,3.243,15.7,38.6,27.1,15.7,2.9,.,.,.
16,PHILOS,241,002,86,3.637,53.5,26.7,12.8,2.3,1.2,1.2,.,.
17,PHILOS,241,003,88,3.847,88.6,4.5,2.3,1.1,2.3,.,1.1,.
19,PHILOS,243,001,81,3.846,81.5,9.9,6.2,1.2,1.2,.,.,.
21,PHILOS,243,003,84,3.711,48.8,42.9,7.1,.,.,.,.,.
23,PHILOS,304,001,19,3.536,21.1,36.8,15.8,.,.,.,.,.
24,PHILOS,304,002,21,4.000,100.0,.,.,.,.,.,.,.
26,PHILOS,341,001,87,3.378,25.3,42.5,20.7,6.9,2.3,.,1.1,.
27,PHILOS,341,002,88,3.705,62.5,23.9,11.4,1.1,.,.,1.1,.
28,PHILOS,341,003,84,3.952,92.9,4.8,2.4,.,.,.,.,.
29,PHILOS,341,004,85,3.631,62.4,20.0,9.4,3.5,1.2,.,2.4,1.2
30,PHILOS,341,091,24,3.750,58.3,33.3,8.3,.,.,.,.,.
31,PHILOS,341,092,20,3.737,70.0,10.0,10.0,.,5.0,.,.,.
32,PHILOS,341,093,23,3.783,69.6,21.7,4.3,4.3,.,.,.,.
33,PHILOS,341,094,20,3.775,70.0,20.0,5.0,5.0,.,.,.,.
34,PHILOS,341,095,22,3.705,86.4,4.5,.,.,4.5,.,4.5,.
36,PHILOS,430,001,114,3.574,46.5,29.8,9.6,7.0,0.9,.,0.9,3.5
37,PHILOS,503,001,19,3.167,42.1,15.8,21.1,5.3,.,.,10.5,.
40,PHILOS,511,001,6,3.333,.,66.7,33.3,.,.,.,.,.
41,PHILOS,516,001,22,3.286,22.7,40.9,22.7,4.5,.,.,4.5,.
0,PHILOS,534,001,8,4.000,62.5,.,.,.,.,.,.,.
1,PHILOS,541,001,24,3.609,45.8,33.3,8.3,8.3,.,.,.,.
4,PHILOS,549,001,22,3.816,54.5,31.8,.,.,.,.,.,.
5,PHILOS,555,001,23,4.000,100.0,.,.,.,.,.,.,.
8,PHILOS,560,001,16,3.656,43.8,43.8,12.5,.,.,.,.,.
11,PHILOS,562,001,18,3.692,33.3,33.3,5.6,.,.,.,.,16.7
12,PHILOS,562,002,25,3.771,60.0,28.0,8.0,.,.,.,.,4.0
15,PHILOS,565,001,9,3.625,33.3,44.4,11.1,.,.,.,.,.
0,PHM PRAC,305,001,27,3.192,25.9,25.9,14.8,18.5,11.1,.,.,.
1,PHM PRAC,305,002,53,2.991,28.3,20.8,13.2,18.9,11.3,3.8,3.8,.
3,PHM PRAC,461,001,138,3.978,97.8,0.7,0.7,0.7,.,.,.,.
5,PHM PRAC,526,001,99,3.848,87.9,7.1,2.0,1.0,.,.,2.0,.
6,PHM PRAC,550,001,59,3.966,93.2,6.8,.,.,.,.,.,.
7,PHM PRAC,551,001,99,3.217,28.3,25.3,17.2,22.2,6.1,1.0,.,.
8,PHM PRAC,553,001,98,3.704,51.0,40.8,7.1,.,1.0,.,.,.
9,PHM PRAC,555,001,98,3.036,12.2,29.6,25.5,18.4,14.3,.,.,.
10,PHM PRAC,560,001,25,3.660,40.0,52.0,8.0,.,.,.,.,.
12,PHM PRAC,611,001,34,3.809,76.5,8.8,14.7,.,.,.,.,.
13,PHM PRAC,628,001,15,4.000,100.0,.,.,.,.,.,.,.
14,PHM PRAC,638,001,123,3.124,18.7,29.3,25.2,15.4,2.4,0.8,3.3,.
15,PHM PRAC,650,001,167,3.207,21.6,27.5,31.1,12.6,6.6,.,0.6,.
16,PHM PRAC,653,001,123,3.894,82.1,14.6,3.3,.,.,.,.,.
17,PHM PRAC,655,001,123,3.061,13.8,22.8,33.3,22.0,8.1,.,.,.
18,PHM PRAC,670,001,19,4.000,100.0,.,.,.,.,.,.,.
19,PHM PRAC,671,001,6,4.000,100.0,.,.,.,.,.,.,.
20,PHM PRAC,677,001,17,4.000,100.0,.,.,.,.,.,.,.
24,PHM PRAC,699,022,8,4.000,100.0,.,.,.,.,.,.,.
26,PHM PRAC,699,053,6,4.000,100.0,.,.,.,.,.,.,.
0,PHM SCI,420,001,139,3.108,16.5,23.0,35.3,15.8,9.4,.,.,.
1,PHM SCI,432,001,138,3.830,81.9,8.7,5.1,2.2,2.2,.,.,.
2,PHM SCI,493,001,6,4.000,83.3,.,.,.,.,.,.,16.7
3,PHM SCI,521,001,116,3.422,41.4,20.7,25.0,6.0,5.2,0.9,.,.
4,PHM SCI,540,001,98,3.526,44.9,28.6,15.3,9.2,2.0,.,.,.
5,PHM SCI,542,001,98,3.862,82.7,7.1,10.2,.,.,.,.,.
6,PHM SCI,558,001,24,3.854,87.5,4.2,4.2,.,4.2,.,.,.
7,PHM SCI,623,001,139,3.572,43.9,30.2,20.9,4.3,.,.,.,.
8,PHM SCI,625,001,19,3.763,68.4,15.8,15.8,.,.,.,.,.
0,PHY ASST,601,001,59,3.534,40.7,30.5,20.3,6.8,.,.,.,.
3,PHY ASST,620,001,55,3.909,83.6,14.5,1.8,.,.,.,.,.
4,PHY ASST,630,001,55,3.509,38.2,30.9,25.5,5.5,.,.,.,.
5,PHY ASST,640,001,59,3.381,25.4,40.7,20.3,11.9,1.7,.,.,.
6,PHY ASST,650,001,59,3.424,25.4,44.1,22.0,6.8,1.7,.,.,.
0,PHY THER,500,001,40,3.676,52.5,20.0,20.0,.,.,.,.,.
1,PHY THER,523,001,40,3.900,80.0,20.0,.,.,.,.,.,.
2,PHY THER,527,001,40,3.792,52.5,37.5,.,.,.,.,.,.
3,PHY THER,539,001,40,4.000,100.0,.,.,.,.,.,.,.
4,PHY THER,541,001,40,4.000,100.0,.,.,.,.,.,.,.
5,PHY THER,627,001,40,3.463,30.0,37.5,30.0,.,2.5,.,.,.
6,PHY THER,635,001,40,3.688,47.5,42.5,10.0,.,.,.,.,.
9,PHY THER,664,001,40,3.650,37.5,55.0,7.5,.,.,.,.,.
10,PHY THER,676,001,40,3.563,30.0,52.5,17.5,.,.,.,.,.
0,PHYSICS,103,001,286,3.202,23.8,22.0,21.3,15.7,6.3,0.7,0.3,.
1,PHYSICS,103,002,284,3.112,20.1,21.5,23.2,16.2,11.3,.,0.4,.
2,PHYSICS,103,003,101,3.011,11.9,21.8,23.8,17.8,12.9,.,.,1.0
4,PHYSICS,104,001,225,3.101,20.9,20.4,20.0,18.2,8.0,1.8,0.4,.
5,PHYSICS,104,002,97,2.988,18.6,18.6,12.4,18.6,11.3,4.1,.,.
7,PHYSICS,107,001,23,3.725,43.5,39.1,4.3,.,.,.,.,8.7
8,PHYSICS,109,001,119,3.777,71.4,16.0,10.1,1.7,0.8,.,.,.
9,PHYSICS,109,002,87,3.632,66.7,17.2,8.0,1.1,4.6,.,2.3,.
11,PHYSICS,115,001,21,3.071,28.6,19.0,33.3,4.8,4.8,4.8,4.8,.
13,PHYSICS,201,002,136,2.874,21.3,21.3,11.0,19.9,17.6,7.4,0.7,.
14,PHYSICS,202,001,285,2.944,19.3,18.9,19.6,17.9,19.6,1.8,0.7,.
15,PHYSICS,202,002,203,3.045,21.2,20.7,19.7,20.7,14.3,0.5,0.5,.
17,PHYSICS,207,001,251,2.994,18.3,21.1,27.1,17.5,9.6,3.2,1.6,.
18,PHYSICS,208,002,132,3.131,22.0,25.8,25.8,13.6,8.3,2.3,0.8,.
19,PHYSICS,235,001,7,3.500,42.9,14.3,42.9,.,.,.,.,.
20,PHYSICS,241,001,35,3.250,31.4,22.9,25.7,8.6,5.7,.,2.9,2.9
21,PHYSICS,247,001,72,3.715,69.4,18.1,8.3,.,2.8,.,1.4,.
