,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
26,GEOG,378,070,28,3.778,64.3,21.4,10.7,.,.,.,.,.
27,GEOG,410,001,11,3.682,72.7,.,18.2,9.1,.,.,.,.
30,GEOG,475,004,7,4.000,100.0,.,.,.,.,.,.,.
33,GEOG,501,001,14,3.962,85.7,7.1,.,.,.,.,.,7.1
34,GEOG,505,001,8,4.000,100.0,.,.,.,.,.,.,.
35,GEOG,526,001,13,4.000,100.0,.,.,.,.,.,.,.
36,GEOG,534,001,7,3.857,85.7,.,14.3,.,.,.,.,.
37,GEOG,538,001,10,3.850,80.0,10.0,10.0,.,.,.,.,.
38,GEOG,557,001,15,3.567,46.7,33.3,6.7,13.3,.,.,.,.
0,GEOG,572,070,10,4.000,100.0,.,.,.,.,.,.,.
1,GEOG,573,001,14,3.679,64.3,21.4,7.1,.,7.1,.,.,.
2,GEOG,574,070,13,3.692,92.3,.,.,.,.,.,7.7,.
3,GEOG,575,001,24,3.727,50.0,33.3,8.3,.,.,.,.,4.2
4,GEOG,575,070,11,3.556,72.7,.,.,.,.,.,9.1,.
6,GEOG,576,070,7,3.571,85.7,.,.,.,.,14.3,.,.
7,GEOG,578,001,16,3.750,75.0,.,25.0,.,.,.,.,.
8,GEOG,579,070,11,4.000,100.0,.,.,.,.,.,.,.
9,GEOG,675,002,12,3.875,83.3,8.3,8.3,.,.,.,.,.
0,GEOSCI,100,001,476,3.726,69.3,17.9,8.0,1.5,1.9,0.6,0.6,.
1,GEOSCI,105,001,24,3.278,12.5,37.5,8.3,12.5,4.2,.,.,.
2,GEOSCI,106,001,94,3.033,28.7,24.5,12.8,11.7,13.8,1.1,5.3,2.1
3,GEOSCI,110,001,183,3.201,32.2,23.0,18.0,10.4,13.1,2.7,.,.
4,GEOSCI,140,001,7,3.357,57.1,.,14.3,14.3,14.3,.,.,.
5,GEOSCI,160,001,60,2.802,15.0,5.0,23.3,20.0,11.7,3.3,1.7,20.0
7,GEOSCI,204,001,36,2.653,13.9,27.8,16.7,8.3,13.9,13.9,5.6,.
8,GEOSCI,320,001,14,2.821,7.1,14.3,35.7,21.4,21.4,.,.,.
9,GEOSCI,331,001,239,3.472,37.7,36.8,11.7,4.6,2.9,2.1,0.4,.
10,GEOSCI,331,002,61,3.650,59.0,26.2,4.9,6.6,.,.,1.6,1.6
12,GEOSCI,350,001,11,3.100,9.1,36.4,36.4,.,.,9.1,.,9.1
13,GEOSCI,370,001,17,3.294,41.2,5.9,35.3,5.9,11.8,.,.,.
14,GEOSCI,375,001,12,3.583,25.0,66.7,8.3,.,.,.,.,.
16,GEOSCI,430,001,8,3.875,75.0,25.0,.,.,.,.,.,.
17,GEOSCI,455,001,14,3.321,28.6,7.1,64.3,.,.,.,.,.
18,GEOSCI,474,002,6,3.417,16.7,50.0,33.3,.,.,.,.,.
0,GERMAN,101,001,8,3.563,37.5,50.0,.,12.5,.,.,.,.
1,GERMAN,101,002,11,3.682,45.5,45.5,9.1,.,.,.,.,.
2,GERMAN,101,003,14,3.679,57.1,35.7,.,.,7.1,.,.,.
4,GERMAN,102,001,9,3.500,66.7,11.1,11.1,.,.,11.1,.,.
5,GERMAN,102,002,15,3.467,66.7,6.7,6.7,6.7,6.7,6.7,.,.
6,GERMAN,102,003,8,3.500,37.5,50.0,.,.,12.5,.,.,.
7,GERMAN,102,004,17,3.382,35.3,29.4,23.5,.,11.8,.,.,.
10,GERMAN,203,001,17,3.324,17.6,47.1,17.6,17.6,.,.,.,.
11,GERMAN,203,002,10,3.300,50.0,30.0,.,10.0,.,.,10.0,.
13,GERMAN,204,001,7,3.429,28.6,28.6,42.9,.,.,.,.,.
14,GERMAN,204,002,10,4.000,100.0,.,.,.,.,.,.,.
15,GERMAN,204,003,11,3.909,90.9,.,9.1,.,.,.,.,.
18,GERMAN,249,001,12,3.750,75.0,8.3,8.3,8.3,.,.,.,.
19,GERMAN,249,002,10,3.150,30.0,30.0,30.0,.,.,.,10.0,.
21,GERMAN,258,001,10,3.750,50.0,50.0,.,.,.,.,.,.
22,GERMAN,258,002,18,3.778,61.1,33.3,5.6,.,.,.,.,.
24,GERMAN,262,001,7,3.929,85.7,14.3,.,.,.,.,.,.
25,GERMAN,262,002,10,3.950,90.0,10.0,.,.,.,.,.,.
27,GERMAN,272,001,76,3.574,56.6,21.1,11.8,3.9,1.3,.,2.6,2.6
28,GERMAN,275,001,29,3.448,69.0,3.4,10.3,10.3,.,.,6.9,.
29,GERMAN,276,001,43,3.826,74.4,20.9,2.3,.,2.3,.,.,.
30,GERMAN,276,002,17,3.882,76.5,23.5,.,.,.,.,.,.
33,GERMAN,285,001,17,3.971,94.1,5.9,.,.,.,.,.,.
36,GERMAN,352,001,17,3.676,70.6,11.8,5.9,5.9,5.9,.,.,.
37,GERMAN,362,001,15,4.000,100.0,.,.,.,.,.,.,.
39,GERMAN,372,001,20,3.975,95.0,5.0,.,.,.,.,.,.
0,GERMAN,372,003,15,3.833,80.0,13.3,.,6.7,.,.,.,.
3,GERMAN,392,001,9,4.000,100.0,.,.,.,.,.,.,.
12,GERMAN,676,001,8,3.929,75.0,12.5,.,.,.,.,.,.
4,GNS,370,001,10,3.450,70.0,10.0,10.0,.,.,.,10.0,.
5,GNS,375,001,12,3.182,33.3,8.3,25.0,8.3,16.7,.,.,8.3
3,GREEK,511,001,11,3.700,45.5,36.4,9.1,.,.,.,.,9.1
0,H ONCOL,410,001,6,3.813,83.3,.,16.7,.,.,.,.,.
0,HDFS,253,001,130,3.686,80.8,4.6,4.6,2.3,2.3,2.3,2.3,.
1,HDFS,362,001,233,3.787,75.5,12.0,7.7,0.9,2.1,.,0.4,1.3
2,HDFS,363,001,244,3.715,65.6,16.8,9.0,3.3,2.0,0.4,.,.
3,HDFS,425,001,38,3.921,86.8,10.5,2.6,.,.,.,.,.
4,HDFS,469,001,40,3.833,82.5,5.0,5.0,2.5,2.5,.,.,.
5,HDFS,471,001,40,3.825,77.5,15.0,2.5,5.0,.,.,.,.
6,HDFS,474,001,38,3.816,81.6,10.5,2.6,.,5.3,.,.,.
7,HDFS,474,002,38,3.865,81.6,10.5,.,5.3,.,.,.,.
9,HDFS,501,001,20,3.950,90.0,10.0,.,.,.,.,.,.
10,HDFS,501,002,21,3.929,90.5,4.8,4.8,.,.,.,.,.
12,HDFS,501,004,17,3.688,52.9,23.5,17.6,.,.,.,.,.
13,HDFS,501,005,34,3.971,94.1,5.9,.,.,.,.,.,.
15,HDFS,516,001,38,3.408,42.1,23.7,18.4,5.3,10.5,.,.,.
16,HDFS,517,001,48,3.885,83.3,12.5,2.1,2.1,.,.,.,.
17,HDFS,592,001,13,4.000,100.0,.,.,.,.,.,.,.
18,HDFS,601,002,33,3.621,81.8,3.0,3.0,.,6.1,3.0,3.0,.
19,HDFS,650,001,33,3.773,87.9,.,3.0,3.0,3.0,3.0,.,.
21,HDFS,663,001,33,3.970,93.9,6.1,.,.,.,.,.,.
0,HEBR-MOD,102,001,18,3.889,83.3,11.1,5.6,.,.,.,.,.
1,HEBR-MOD,202,001,6,3.833,83.3,.,16.7,.,.,.,.,.
0,HIST SCI,202,001,129,3.697,43.4,28.7,7.0,.,1.6,.,.,18.6
1,HIST SCI,280,001,13,3.808,76.9,15.4,.,7.7,.,.,.,.
2,HIST SCI,525,001,10,3.900,80.0,20.0,.,.,.,.,.,.
3,HIST SCI,537,001,12,4.000,100.0,.,.,.,.,.,.,.
0,HISTORY,101,001,191,3.293,28.8,34.6,15.7,6.8,2.6,3.1,2.1,5.2
1,HISTORY,102,001,64,3.742,62.5,26.6,7.8,3.1,.,.,.,.
2,HISTORY,104,001,23,3.727,56.5,26.1,13.0,.,.,.,.,4.3
3,HISTORY,107,001,11,3.273,54.5,9.1,9.1,9.1,9.1,9.1,.,.
4,HISTORY,109,001,27,3.278,40.7,29.6,11.1,11.1,.,.,7.4,.
5,HISTORY,109,002,227,3.340,17.2,12.8,6.6,1.3,2.2,1.8,0.9,57.3
7,HISTORY,119,001,56,2.913,8.9,23.2,12.5,17.9,3.6,1.8,3.6,28.6
8,HISTORY,130,001,74,3.614,67.6,8.1,4.1,5.4,8.1,1.4,.,5.4
9,HISTORY,151,001,61,3.803,82.0,8.2,4.9,1.6,1.6,1.6,.,.
10,HISTORY,200,001,12,3.250,25.0,50.0,8.3,.,8.3,8.3,.,.
11,HISTORY,200,003,36,3.455,44.4,25.0,13.9,2.8,.,2.8,2.8,.
13,HISTORY,201,002,15,3.667,66.7,20.0,.,6.7,6.7,.,.,.
14,HISTORY,201,004,13,3.577,69.2,23.1,.,.,.,.,7.7,.
15,HISTORY,201,005,15,3.300,60.0,.,13.3,20.0,.,.,6.7,.
16,HISTORY,201,006,16,3.406,18.8,50.0,25.0,6.3,.,.,.,.
17,HISTORY,201,007,38,2.697,28.9,18.4,15.8,10.5,5.3,5.3,15.8,.
18,HISTORY,201,008,21,3.375,23.8,42.9,23.8,.,.,4.8,.,.
19,HISTORY,201,009,15,3.267,40.0,40.0,6.7,.,.,6.7,6.7,.
20,HISTORY,201,010,12,3.917,83.3,16.7,.,.,.,.,.,.
21,HISTORY,201,011,15,3.733,66.7,20.0,6.7,6.7,.,.,.,.
22,HISTORY,201,012,13,3.538,23.1,69.2,.,7.7,.,.,.,.
23,HISTORY,201,014,13,4.000,100.0,.,.,.,.,.,.,.
25,HISTORY,205,002,35,3.239,28.6,8.6,11.4,11.4,2.9,.,2.9,34.3
26,HISTORY,208,001,38,3.375,26.3,13.2,18.4,2.6,.,.,2.6,36.8
27,HISTORY,221,001,54,3.694,55.6,18.5,13.0,3.7,.,.,.,9.3
28,HISTORY,221,002,31,3.481,38.7,22.6,12.9,6.5,.,3.2,.,16.1
30,HISTORY,227,001,28,3.536,67.9,17.9,3.6,3.6,.,.,7.1,.
31,HISTORY,246,001,35,3.750,60.0,31.4,2.9,.,2.9,.,.,.
32,HISTORY,254,001,26,3.712,65.4,23.1,3.8,3.8,3.8,.,.,.
33,HISTORY,260,001,18,3.361,33.3,33.3,16.7,5.6,11.1,.,.,.
34,HISTORY,262,001,16,2.844,18.8,18.8,25.0,12.5,18.8,.,6.3,.
35,HISTORY,269,001,53,3.735,71.7,15.1,1.9,.,.,.,3.8,5.7
39,HISTORY,277,001,24,3.438,33.3,50.0,4.2,4.2,4.2,4.2,.,.
0,HISTORY,283,001,10,3.550,30.0,50.0,20.0,.,.,.,.,.
1,HISTORY,300,001,28,3.678,78.6,3.6,7.1,3.6,3.6,3.6,.,.
3,HISTORY,307,001,68,3.017,14.7,30.9,22.1,7.4,1.5,2.9,5.9,13.2
4,HISTORY,309,001,49,3.317,44.9,12.2,10.2,.,12.2,.,4.1,4.1
5,HISTORY,310,001,45,3.635,37.8,35.6,4.4,2.2,2.2,.,.,17.8
6,HISTORY,321,001,8,3.500,25.0,50.0,25.0,.,.,.,.,.
7,HISTORY,328,001,11,2.563,18.2,9.1,27.3,.,.,.,18.2,27.3
8,HISTORY,332,001,31,3.577,29.0,45.2,3.2,6.5,.,.,.,9.7
9,HISTORY,337,001,16,3.750,56.3,12.5,.,.,6.3,.,.,18.8
10,HISTORY,340,001,15,4.000,100.0,.,.,.,.,.,.,.
11,HISTORY,350,001,135,3.340,12.6,13.3,3.7,1.5,1.5,1.5,0.7,65.2
12,HISTORY,359,001,37,3.375,35.1,10.8,18.9,8.1,.,.,2.7,24.3
13,HISTORY,363,001,26,3.524,46.2,15.4,15.4,.,.,.,3.8,15.4
15,HISTORY,375,001,79,3.840,54.4,5.1,6.3,1.3,.,.,.,29.1
16,HISTORY,392,001,19,3.556,68.4,.,15.8,.,5.3,5.3,.,.
17,HISTORY,393,001,41,3.662,58.5,17.1,7.3,.,7.3,.,.,9.8
19,HISTORY,401,002,12,3.955,83.3,8.3,.,.,.,.,.,.
21,HISTORY,412,001,30,3.517,56.7,20.0,10.0,10.0,.,.,3.3,.
22,HISTORY,420,001,22,3.778,27.3,9.1,4.5,.,.,.,.,54.5
23,HISTORY,428,001,45,3.780,66.7,17.8,4.4,.,.,2.2,.,.
24,HISTORY,432,001,14,3.929,85.7,14.3,.,.,.,.,.,.
25,HISTORY,450,001,25,3.880,88.0,8.0,.,.,4.0,.,.,.
26,HISTORY,459,001,21,3.658,42.9,33.3,14.3,.,.,.,.,9.5
27,HISTORY,466,001,8,3.375,37.5,.,62.5,.,.,.,.,.
29,HISTORY,490,002,19,3.542,26.3,21.1,10.5,5.3,.,.,.,.
31,HISTORY,500,002,12,3.750,66.7,16.7,16.7,.,.,.,.,.
32,HISTORY,500,003,9,3.667,44.4,44.4,11.1,.,.,.,.,.
35,HISTORY,600,001,15,3.600,53.3,20.0,20.0,6.7,.,.,.,.
36,HISTORY,600,002,8,3.688,37.5,62.5,.,.,.,.,.,.
38,HISTORY,600,004,15,3.933,86.7,13.3,.,.,.,.,.,.
0,HISTORY,600,005,21,3.833,66.7,33.3,.,.,.,.,.,.
1,HISTORY,600,006,8,3.929,75.0,12.5,.,.,.,.,.,.
2,HISTORY,600,007,13,3.654,46.2,38.5,15.4,.,.,.,.,.
3,HISTORY,600,008,14,3.643,78.6,14.3,.,.,.,.,7.1,.
5,HISTORY,601,001,10,4.000,100.0,.,.,.,.,.,.,.
6,HISTORY,680,001,18,3.750,88.9,5.6,.,.,.,.,5.6,.
0,HORT,227,001,12,2.667,8.3,8.3,33.3,25.0,16.7,8.3,.,.
2,HORT,326,001,10,2.850,10.0,10.0,50.0,.,30.0,.,.,.
3,HORT,334,001,49,3.367,49.0,20.4,14.3,8.2,2.0,2.0,4.1,.
4,HORT,335,001,17,3.765,76.5,11.8,5.9,.,5.9,.,.,.
5,HORT,335,002,20,3.825,90.0,5.0,.,.,.,5.0,.,.
7,HORT,338,001,8,3.813,62.5,37.5,.,.,.,.,.,.
8,HORT,345,001,32,3.125,28.1,37.5,6.3,12.5,6.3,6.3,3.1,.
9,HORT,360,001,12,3.458,25.0,41.7,33.3,.,.,.,.,.
11,HORT,372,001,21,3.925,85.7,4.8,4.8,.,.,.,.,4.8
12,HORT,375,001,41,3.738,73.2,12.2,7.3,.,2.4,2.4,.,.
13,HORT,380,001,48,3.359,45.8,16.7,16.7,10.4,.,4.2,2.1,2.1
0,I SY E,1,001,12,3.750,91.7,.,.,.,.,8.3,.,.
1,I SY E,191,001,123,3.963,93.5,5.7,0.8,.,.,.,.,.
4,I SY E,210,001,59,3.449,37.3,32.2,22.0,3.4,3.4,1.7,.,.
5,I SY E,312,001,68,3.765,77.9,5.9,10.3,2.9,2.9,.,.,.
6,I SY E,313,001,48,3.438,43.8,22.9,16.7,10.4,6.3,.,.,.
7,I SY E,315,001,62,3.742,61.3,27.4,9.7,1.6,.,.,.,.
8,I SY E,320,001,48,3.510,29.2,45.8,22.9,2.1,.,.,.,.
9,I SY E,321,001,20,3.500,25.0,50.0,25.0,.,.,.,.,.
10,I SY E,321,002,10,3.550,40.0,30.0,30.0,.,.,.,.,.
11,I SY E,321,003,18,3.500,27.8,50.0,16.7,5.6,.,.,.,.
13,I SY E,323,001,65,3.200,23.1,21.5,32.3,18.5,4.6,.,.,.
14,I SY E,348,001,15,4.000,100.0,.,.,.,.,.,.,.
15,I SY E,348,002,26,4.000,100.0,.,.,.,.,.,.,.
17,I SY E,349,001,82,3.957,92.7,6.1,1.2,.,.,.,.,.
18,I SY E,350,001,47,3.989,97.9,2.1,.,.,.,.,.,.
19,I SY E,412,001,54,3.935,90.7,5.6,3.7,.,.,.,.,.
20,I SY E,412,003,26,3.885,84.6,11.5,.,3.8,.,.,.,.
22,I SY E,415,001,28,3.411,25.0,46.4,21.4,.,7.1,.,.,.
23,I SY E,417,001,42,3.786,64.3,28.6,7.1,.,.,.,.,.
24,I SY E,450,001,66,3.977,95.5,4.5,.,.,.,.,.,.
25,I SY E,512,001,38,3.947,89.5,10.5,.,.,.,.,.,.
26,I SY E,524,001,16,3.563,56.3,18.8,6.3,18.8,.,.,.,.
27,I SY E,525,001,21,3.262,33.3,19.0,19.0,23.8,4.8,.,.,.
28,I SY E,564,001,20,3.500,40.0,30.0,25.0,.,5.0,.,.,.
29,I SY E,602,001,39,3.692,66.7,15.4,15.4,.,.,2.6,.,.
32,I SY E,603,001,24,3.729,70.8,12.5,8.3,8.3,.,.,.,.
33,I SY E,603,003,20,3.800,75.0,10.0,15.0,.,.,.,.,.
36,I SY E,604,001,29,3.638,58.6,24.1,6.9,6.9,3.4,.,.,.
37,I SY E,604,002,22,3.273,22.7,31.8,22.7,22.7,.,.,.,.
38,I SY E,604,003,26,3.788,57.7,42.3,.,.,.,.,.,.
1,I SY E,615,003,18,3.444,55.6,16.7,16.7,5.6,.,.,5.6,.
2,I SY E,620,001,18,3.639,44.4,38.9,16.7,.,.,.,.,.
4,I SY E,641,001,24,3.542,29.2,54.2,12.5,4.2,.,.,.,.
5,I SY E,641,003,17,3.618,41.2,41.2,17.6,.,.,.,.,.
7,I SY E,662,001,27,4.000,100.0,.,.,.,.,.,.,.
16,I SY E,699,074,7,4.000,100.0,.,.,.,.,.,.,.
0,ILS,126,001,12,3.417,41.7,.,58.3,.,.,.,.,.
1,ILS,139,004,13,3.962,92.3,7.7,.,.,.,.,.,.
2,ILS,139,005,16,3.875,93.8,.,.,.,6.3,.,.,.
3,ILS,139,006,17,3.941,88.2,11.8,.,.,.,.,.,.
5,ILS,153,001,7,4.000,100.0,.,.,.,.,.,.,.
10,ILS,200,001,115,3.522,57.4,20.9,14.8,.,1.7,1.7,3.5,.
11,ILS,202,001,99,3.505,40.4,37.4,13.1,5.1,3.0,.,1.0,.
12,ILS,204,001,125,3.829,88.0,8.8,.,.,0.8,0.8,1.6,.
13,ILS,206,001,30,3.250,33.3,26.7,23.3,3.3,10.0,.,3.3,.
14,ILS,254,001,20,3.737,60.0,20.0,15.0,.,.,.,.,.
15,ILS,350,002,6,3.500,33.3,33.3,33.3,.,.,.,.,.
16,ILS,350,012,16,2.600,25.0,12.5,6.3,12.5,18.8,12.5,6.3,.
18,ILS,357,001,8,4.000,100.0,.,.,.,.,.,.,.
19,ILS,369,001,12,3.833,75.0,16.7,8.3,.,.,.,.,.
20,ILS,371,001,23,3.587,78.3,13.0,.,.,.,.,8.7,.
23,ILS,400,001,9,4.000,100.0,.,.,.,.,.,.,.
0,INFO SYS,365,001,9,3.389,33.3,33.3,22.2,.,11.1,.,.,.
1,INFO SYS,365,002,12,3.625,50.0,33.3,8.3,8.3,.,.,.,.
2,INFO SYS,365,003,18,3.139,16.7,27.8,27.8,22.2,5.6,.,.,.
3,INFO SYS,365,004,10,3.400,20.0,40.0,40.0,.,.,.,.,.
5,INFO SYS,371,001,43,3.756,72.1,11.6,11.6,4.7,.,.,.,.
6,INFO SYS,424,001,30,3.783,63.3,30.0,6.7,.,.,.,.,.
1,INTEGART,636,001,7,3.667,42.9,28.6,14.3,.,.,.,.,.
0,INTEGSCI,150,001,12,3.792,66.7,25.0,8.3,.,.,.,.,.
1,INTEGSCI,230,001,24,3.979,95.8,4.2,.,.,.,.,.,.
2,INTEGSCI,240,001,9,3.944,88.9,11.1,.,.,.,.,.,.
11,INTEGSCI,375,003,12,4.000,91.7,.,.,.,.,.,.,.
0,INTER-AG,155,001,25,3.740,88.0,4.0,.,.,4.0,.,4.0,.
1,INTER-AG,175,001,25,3.940,88.0,12.0,.,.,.,.,.,.
2,INTER-AG,288,001,26,3.769,88.5,.,3.8,.,3.8,3.8,.,.
3,INTER-AG,388,001,17,4.000,100.0,.,.,.,.,.,.,.
4,INTER-AG,488,001,16,4.000,100.0,.,.,.,.,.,.,.
0,INTER-HE,201,001,114,3.592,50.9,29.8,14.9,0.9,0.9,2.6,.,.
1,INTER-HE,202,001,223,3.424,55.6,13.9,12.6,5.4,9.0,2.2,1.3,.
0,INTER-LS,103,001,16,3.767,75.0,6.3,6.3,.,6.3,.,.,.
1,INTER-LS,145,001,269,3.957,94.1,2.2,1.9,0.4,0.4,.,.,.
2,INTER-LS,145,002,337,3.876,86.9,3.6,1.2,1.8,0.9,0.3,0.9,0.6
4,INTER-LS,210,001,16,3.656,75.0,12.5,.,6.3,.,6.3,.,.
5,INTER-LS,210,002,19,3.947,89.5,10.5,.,.,.,.,.,.
6,INTER-LS,210,003,18,4.0,100.0,.,.,.,.,.,.,.
7,INTER-LS,210,004,18,3.882,77.8,11.1,5.6,.,.,.,.,5.6
8,INTER-LS,210,005,14,3.964,92.9,7.1,.,.,.,.,.,.
9,INTER-LS,210,006,16,3.875,93.8,.,.,.,6.3,.,.,.
10,INTER-LS,210,007,15,4.0,100.0,.,.,.,.,.,.,.
11,INTER-LS,210,008,20,3.95,90.0,10.0,.,.,.,.,.,.
12,INTER-LS,210,009,18,3.833,83.3,.,16.7,.,.,.,.,.
13,INTER-LS,210,010,15,3.867,93.3,.,.,.,6.7,.,.,.
14,INTER-LS,210,011,14,3.357,78.6,.,.,.,7.1,7.1,7.1,.
15,INTER-LS,210,012,17,3.882,88.2,5.9,.,5.9,.,.,.,.
16,INTER-LS,210,013,20,3.225,60.0,15.0,5.0,.,.,15.0,5.0,.
18,INTER-LS,215,001,132,3.731,84.1,3.0,1.5,5.3,3.0,2.3,0.8,.
19,INTER-LS,250,001,13,3.879,84.6,7.7,7.7,.,.,.,.,.
20,INTER-LS,250,002,17,3.879,76.5,23.5,.,.,.,.,.,.
21,INTER-LS,250,003,16,3.971,93.8,6.3,.,.,.,.,.,.
22,INTER-LS,250,004,15,3.855,60.0,26.7,.,.,.,.,.,6.7
23,INTER-LS,250,005,13,3.9,76.9,23.1,.,.,.,.,.,.
24,INTER-LS,250,006,17,3.914,82.4,17.6,.,.,.,.,.,.
25,INTER-LS,250,007,19,3.866,73.7,26.3,.,.,.,.,.,.
26,INTER-LS,250,008,18,3.923,77.8,16.7,.,.,.,.,.,.
27,INTER-LS,250,009,15,3.891,73.3,26.7,.,.,.,.,.,.
28,INTER-LS,250,010,15,3.894,80.0,20.0,.,.,.,.,.,.
30,INTER-LS,260,001,30,4.0,100.0,.,.,.,.,.,.,.
0,INTEREGR,170,001,78,3.865,83.3,14.1,1.3,.,.,.,1.3,.
1,INTEREGR,170,002,78,3.923,89.7,6.4,2.6,1.3,.,.,.,.
3,INTEREGR,303,001,33,3.879,87.9,6.1,3.0,.,3.0,.,.,.
4,INTEREGR,397,001,20,3.400,25.0,45.0,20.0,5.0,5.0,.,.,.
5,INTEREGR,397,002,23,3.196,13.0,39.1,30.4,8.7,8.7,.,.,.
6,INTEREGR,397,003,22,3.818,77.3,9.1,13.6,.,.,.,.,.
7,INTEREGR,397,004,22,3.614,59.1,31.8,4.5,.,.,.,4.5,.
8,INTEREGR,397,005,26,3.077,15.4,26.9,42.3,3.8,7.7,.,3.8,.
9,INTEREGR,397,006,24,3.370,4.2,62.5,29.2,.,.,.,.,.
10,INTEREGR,397,007,26,3.538,30.8,46.2,23.1,.,.,.,.,.
11,INTEREGR,397,008,23,3.457,26.1,52.2,13.0,4.3,4.3,.,.,.
12,INTEREGR,397,009,22,3.432,18.2,50.0,31.8,.,.,.,.,.
13,INTEREGR,397,010,27,3.593,29.6,59.3,11.1,.,.,.,.,.
14,INTEREGR,397,011,22,3.341,9.1,54.5,31.8,4.5,.,.,.,.
15,INTEREGR,397,012,19,3.447,21.1,52.6,21.1,5.3,.,.,.,.
16,INTEREGR,397,013,21,3.381,19.0,38.1,42.9,.,.,.,.,.
17,INTEREGR,397,015,18,3.528,33.3,38.9,27.8,.,.,.,.,.
18,INTEREGR,397,016,22,3.909,95.5,.,.,.,4.5,.,.,.
19,INTEREGR,397,017,22,3.773,72.7,18.2,4.5,.,4.5,.,.,.
20,INTEREGR,397,018,21,3.881,76.2,23.8,.,.,.,.,.,.
23,INTEREGR,601,001,10,3.800,60.0,40.0,.,.,.,.,.,.
27,INTEREGR,601,007,7,4.000,100.0,.,.,.,.,.,.,.
0,INTL BUS,200,001,148,3.199,24.3,29.7,25.7,12.8,3.4,2.7,1.4,.
1,INTL BUS,320,001,20,3.800,75.0,15.0,5.0,5.0,.,.,.,.
3,INTL BUS,403,001,8,3.375,12.5,62.5,12.5,12.5,.,.,.,.
4,INTL BUS,420,001,20,3.600,30.0,60.0,10.0,.,.,.,.,.
5,INTL BUS,445,001,9,3.167,11.1,11.1,77.8,.,.,.,.,.
0,INTL ST,101,001,105,3.229,26.7,29.5,25.7,6.7,9.5,.,1.9,.
1,INTL ST,266,001,23,3.239,43.5,21.7,21.7,.,.,8.7,4.3,.
17,INTL ST,335,001,16,3.719,50.0,43.8,6.3,.,.,.,.,.
18,INTL ST,374,001,9,3.111,22.2,22.2,11.1,44.4,.,.,.,.
20,INTL ST,401,001,22,3.886,81.8,13.6,4.5,.,.,.,.,.
21,INTL ST,401,002,15,3.933,86.7,13.3,.,.,.,.,.,.
22,INTL ST,401,005,10,3.900,90.0,.,10.0,.,.,.,.,.
24,INTL ST,402,001,30,3.417,50.0,26.7,10.0,3.3,3.3,3.3,3.3,.
25,INTL ST,403,001,16,2.875,31.3,25.0,12.5,12.5,.,6.3,12.5,.
26,INTL ST,403,002,10,3.950,90.0,10.0,.,.,.,.,.,.
28,INTL ST,535,001,6,3.667,83.3,.,.,.,16.7,.,.,.
29,INTL ST,602,001,8,3.125,50.0,25.0,.,.,12.5,.,12.5,.
0,ITALIAN,101,001,15,3.464,46.7,20.0,20.0,.,.,6.7,.,6.7
1,ITALIAN,101,002,21,3.643,57.1,33.3,4.8,.,.,4.8,.,.
2,ITALIAN,101,003,18,3.417,55.6,5.6,16.7,11.1,11.1,.,.,.
3,ITALIAN,101,004,22,3.705,45.5,50.0,4.5,.,.,.,.,.
5,ITALIAN,102,001,12,3.292,41.7,25.0,8.3,.,25.0,.,.,.
6,ITALIAN,102,002,17,3.500,52.9,17.6,11.8,11.8,5.9,.,.,.
7,ITALIAN,102,003,23,3.522,60.9,17.4,4.3,.,17.4,.,.,.
8,ITALIAN,102,004,17,3.382,41.2,17.6,35.3,.,.,5.9,.,.
10,ITALIAN,203,003,11,3.182,9.1,45.5,18.2,27.3,.,.,.,.
11,ITALIAN,204,001,9,4.000,100.0,.,.,.,.,.,.,.
12,ITALIAN,312,001,8,4.000,100.0,.,.,.,.,.,.,.
13,ITALIAN,322,001,15,3.571,60.0,20.0,.,6.7,.,6.7,.,6.7
15,ITALIAN,350,012,7,3.357,28.6,28.6,28.6,14.3,.,.,.,.
17,ITALIAN,460,001,24,4.000,70.8,.,.,.,.,.,.,29.2
18,ITALIAN,636,001,9,3.833,77.8,11.1,11.1,.,.,.,.,.
0,JEWISH,227,001,9,2.944,22.2,22.2,22.2,11.1,11.1,11.1,.,.
1,JEWISH,231,001,18,3.178,5.6,44.4,33.3,11.1,5.6,.,.,.
4,JEWISH,310,001,7,2.857,14.3,28.6,42.9,.,.,.,14.3,.
5,JEWISH,322,001,8,3.875,75.0,25.0,.,.,.,.,.,.
6,JEWISH,340,001,9,3.625,44.4,22.2,22.2,.,.,.,.,11.1
7,JEWISH,350,001,7,3.500,42.9,42.9,.,.,14.3,.,.,.
0,JOURN,150,001,25,3.840,96.0,.,.,.,.,.,4.0,.
1,JOURN,176,013,29,3.517,44.8,34.5,6.9,6.9,6.9,.,.,.
2,JOURN,201,001,258,3.420,45.7,21.3,19.0,7.8,2.3,0.8,2.3,.
3,JOURN,202,001,98,3.638,39.8,50.0,8.2,2.0,.,.,.,.
4,JOURN,203,001,98,3.633,51.0,32.7,10.2,4.1,2.0,.,.,.
5,JOURN,335,001,18,3.806,66.7,27.8,5.6,.,.,.,.,.
6,JOURN,335,002,20,3.650,40.0,50.0,10.0,.,.,.,.,.
8,JOURN,345,001,33,3.818,69.7,24.2,6.1,.,.,.,.,.
